,mid,typ,gold_type,agreed_count,total_annotation
3838,./nw/wsj/15/wsj_1530.v4_gold_conll-1-26-28,time,time,3,4
3839,./nw/wsj/15/wsj_1530.v4_gold_conll-1-7-9,location,location,4,4
3840,./nw/wsj/15/wsj_1530.v4_gold_conll-2-0-2,organization,organization,4,4
3841,./nw/wsj/15/wsj_1530.v4_gold_conll-2-0-2,organization.company,organization,3,4
3842,./nw/wsj/15/wsj_1530.v4_gold_conll-2-26-27,time,time,4,4
3843,./nw/wsj/15/wsj_1532.v4_gold_conll-0-0-4,organization,organization,4,4
3844,./nw/wsj/15/wsj_1532.v4_gold_conll-0-0-4,organization.company,organization,4,4
3845,./nw/wsj/15/wsj_1532.v4_gold_conll-0-16-17,ethnicity,norpl,3,4
3846,./nw/wsj/15/wsj_1532.v4_gold_conll-0-5-6,location,location,3,4
3847,./nw/wsj/15/wsj_1532.v4_gold_conll-0-5-6,location.city,location,3,4
3848,./nw/wsj/15/wsj_1532.v4_gold_conll-0-7-8,location,location,3,4
3849,./nw/wsj/15/wsj_1532.v4_gold_conll-1-1-5,broadcast_program,work,3,4
3850,./nw/wsj/15/wsj_1532.v4_gold_conll-1-1-5,work,work,3,4
3851,./nw/wsj/15/wsj_1532.v4_gold_conll-1-23-24,time,time,3,4
3852,./nw/wsj/15/wsj_1532.v4_gold_conll-1-9-12,broadcast_program,work,3,4
3853,./nw/wsj/15/wsj_1532.v4_gold_conll-1-9-12,work,work,3,4
3854,./nw/wsj/15/wsj_1532.v4_gold_conll-2-25-26,language,norpl,3,4
3855,./nw/wsj/15/wsj_1532.v4_gold_conll-2-28-29,organization,organization,4,4
3856,./nw/wsj/15/wsj_1532.v4_gold_conll-2-28-29,organization.company,organization,4,4
3857,./nw/wsj/15/wsj_1532.v4_gold_conll-2-34-37,organization,organization,4,4
3858,./nw/wsj/15/wsj_1532.v4_gold_conll-2-34-37,organization.company,organization,4,4
3859,./nw/wsj/15/wsj_1532.v4_gold_conll-2-42-45,organization,organization,4,4
3860,./nw/wsj/15/wsj_1532.v4_gold_conll-2-42-45,organization.company,organization,4,4
3861,./nw/wsj/15/wsj_1532.v4_gold_conll-2-5-7,broadcast_program,work,3,4
3862,./nw/wsj/15/wsj_1532.v4_gold_conll-2-5-7,work,work,3,4
3863,./nw/wsj/15/wsj_1532.v4_gold_conll-3-21-23,time,time,3,4
3864,./nw/wsj/15/wsj_1532.v4_gold_conll-4-25-26,ethnicity,norpl,3,4
3865,./nw/wsj/15/wsj_1532.v4_gold_conll-4-28-29,ethnicity,norpl,3,4
3866,./nw/wsj/15/wsj_1533.v4_gold_conll-0-0-3,organization,organization,3,3
3867,./nw/wsj/15/wsj_1533.v4_gold_conll-0-0-3,organization.company,organization,3,3
3868,./nw/wsj/15/wsj_1533.v4_gold_conll-0-22-23,time,time,3,3
3869,./nw/wsj/15/wsj_1533.v4_gold_conll-0-30-33,organization,organization,3,3
3870,./nw/wsj/15/wsj_1533.v4_gold_conll-0-30-33,organization.company,organization,3,3
3871,./nw/wsj/15/wsj_1533.v4_gold_conll-0-7-10,finance.currency,finance.currency,3,3
3872,./nw/wsj/15/wsj_1533.v4_gold_conll-1-19-24,organization,organization,3,3
3873,./nw/wsj/15/wsj_1533.v4_gold_conll-1-19-24,organization.company,organization,3,3
3874,./nw/wsj/15/wsj_1533.v4_gold_conll-1-25-29,organization,organization,3,3
3875,./nw/wsj/15/wsj_1533.v4_gold_conll-1-25-29,organization.company,organization,3,3
3876,./nw/wsj/15/wsj_1533.v4_gold_conll-1-30-34,organization,organization,3,3
3877,./nw/wsj/15/wsj_1533.v4_gold_conll-1-30-34,organization.company,organization,3,3
3878,./nw/wsj/15/wsj_1533.v4_gold_conll-2-27-30,organization,organization,3,3
3879,./nw/wsj/15/wsj_1533.v4_gold_conll-2-27-30,organization.company,organization,3,3
3880,./nw/wsj/15/wsj_1533.v4_gold_conll-2-34-36,organization,organization,3,3
3881,./nw/wsj/15/wsj_1533.v4_gold_conll-2-34-36,organization.company,organization,3,3
3882,./nw/wsj/15/wsj_1533.v4_gold_conll-2-9-12,finance.currency,finance.currency,3,3
3883,./nw/wsj/15/wsj_1534.v4_gold_conll-0-0-3,organization,organization,4,4
3884,./nw/wsj/15/wsj_1534.v4_gold_conll-0-13-16,organization,organization,4,4
3885,./nw/wsj/15/wsj_1534.v4_gold_conll-0-4-5,location,location,4,4
3886,./nw/wsj/15/wsj_1534.v4_gold_conll-0-4-5,location.country,location,4,4
3887,./nw/wsj/15/wsj_1534.v4_gold_conll-1-10-12,organization,organization,4,4
3888,./nw/wsj/15/wsj_1534.v4_gold_conll-1-26-28,organization,organization,4,4
3889,./nw/wsj/15/wsj_1534.v4_gold_conll-1-26-28,organization.company,organization,3,4
3890,./nw/wsj/15/wsj_1534.v4_gold_conll-1-4-9,government.government,organization,3,4
3891,./nw/wsj/15/wsj_1534.v4_gold_conll-1-4-9,organization,organization,4,4
3892,./nw/wsj/15/wsj_1534.v4_gold_conll-3-0-2,organization,organization,4,4
3893,./nw/wsj/15/wsj_1534.v4_gold_conll-3-0-2,organization.company,organization,3,4
3894,./nw/wsj/15/wsj_1534.v4_gold_conll-3-7-9,organization,organization,4,4
3895,./nw/wsj/15/wsj_1534.v4_gold_conll-3-7-9,organization.company,organization,3,4
3896,./nw/wsj/15/wsj_1534.v4_gold_conll-4-0-2,organization,organization,4,4
3897,./nw/wsj/15/wsj_1534.v4_gold_conll-4-0-2,organization.company,organization,3,4
3898,./nw/wsj/15/wsj_1534.v4_gold_conll-4-3-5,location,location,3,4
3899,./nw/wsj/15/wsj_1534.v4_gold_conll-4-3-5,location.city,location,3,4
3900,./nw/wsj/15/wsj_1534.v4_gold_conll-4-6-7,location,location,4,4
3901,./nw/wsj/15/wsj_1534.v4_gold_conll-4-6-7,location.city,location,3,4
3902,./nw/wsj/15/wsj_1535.v4_gold_conll-0-0-1,location,location,4,4
3903,./nw/wsj/15/wsj_1535.v4_gold_conll-0-0-1,location.country,location,4,4
3904,./nw/wsj/15/wsj_1535.v4_gold_conll-0-12-15,finance.currency,finance.currency,3,4
3905,./nw/wsj/15/wsj_1535.v4_gold_conll-0-16-19,organization,organization,4,4
3906,./nw/wsj/15/wsj_1535.v4_gold_conll-0-5-8,finance.currency,finance.currency,4,4
3907,./nw/wsj/15/wsj_1535.v4_gold_conll-0-9-10,time,time,4,4
3908,./nw/wsj/15/wsj_1535.v4_gold_conll-1-13-14,time,time,4,4
3909,./nw/wsj/15/wsj_1535.v4_gold_conll-1-15-18,finance.currency,finance.currency,4,4
3910,./nw/wsj/15/wsj_1535.v4_gold_conll-1-5-8,finance.currency,finance.currency,4,4
3911,./nw/wsj/15/wsj_1535.v4_gold_conll-2-0-1,location,location,4,4
3912,./nw/wsj/15/wsj_1535.v4_gold_conll-2-0-1,location.country,location,4,4
3913,./nw/wsj/15/wsj_1535.v4_gold_conll-2-20-21,location,location,4,4
3914,./nw/wsj/15/wsj_1535.v4_gold_conll-2-20-21,location.country,location,4,4
3915,./nw/wsj/15/wsj_1535.v4_gold_conll-3-12-13,time,time,4,4
3916,./nw/wsj/15/wsj_1535.v4_gold_conll-3-14-17,finance.currency,finance.currency,4,4
3917,./nw/wsj/15/wsj_1535.v4_gold_conll-3-26-29,finance.currency,finance.currency,4,4
3918,./nw/wsj/15/wsj_1535.v4_gold_conll-3-8-11,finance.currency,finance.currency,4,4
3919,./nw/wsj/15/wsj_1535.v4_gold_conll-4-0-1,location,location,4,4
3920,./nw/wsj/15/wsj_1535.v4_gold_conll-4-0-1,location.country,location,4,4
3921,./nw/wsj/15/wsj_1535.v4_gold_conll-4-10-13,finance.currency,finance.currency,4,4
3922,./nw/wsj/15/wsj_1535.v4_gold_conll-4-15-18,finance.currency,finance.currency,4,4
3923,./nw/wsj/15/wsj_1535.v4_gold_conll-4-27-30,finance.currency,finance.currency,4,4
3924,./nw/wsj/15/wsj_1535.v4_gold_conll-4-32-35,finance.currency,finance.currency,4,4
3925,./nw/wsj/15/wsj_1535.v4_gold_conll-4-7-9,time,time,3,4
3926,./nw/wsj/15/wsj_1536.v4_gold_conll-0-0-4,organization,organization,4,4
3927,./nw/wsj/15/wsj_1536.v4_gold_conll-0-0-4,organization.company,organization,4,4
3928,./nw/wsj/15/wsj_1536.v4_gold_conll-0-25-26,location,location,4,4
3929,./nw/wsj/15/wsj_1536.v4_gold_conll-0-25-26,location.country,location,4,4
3930,./nw/wsj/15/wsj_1536.v4_gold_conll-0-8-11,organization,organization,4,4
3931,./nw/wsj/15/wsj_1536.v4_gold_conll-0-8-11,organization.company,organization,4,4
3932,./nw/wsj/15/wsj_1536.v4_gold_conll-1-0-1,organization,organization,3,4
3933,./nw/wsj/15/wsj_1536.v4_gold_conll-1-0-1,organization.company,organization,3,4
3934,./nw/wsj/15/wsj_1536.v4_gold_conll-1-23-26,organization,organization,4,4
3935,./nw/wsj/15/wsj_1536.v4_gold_conll-1-23-26,organization.company,organization,4,4
3936,./nw/wsj/15/wsj_1536.v4_gold_conll-1-3-5,location,location,4,4
3937,./nw/wsj/15/wsj_1536.v4_gold_conll-1-3-5,location.city,location,4,4
3938,./nw/wsj/15/wsj_1536.v4_gold_conll-2-0-1,organization,organization,3,4
3939,./nw/wsj/15/wsj_1536.v4_gold_conll-2-0-1,organization.company,organization,3,4
3940,./nw/wsj/15/wsj_1536.v4_gold_conll-2-10-11,location,location,4,4
3941,./nw/wsj/15/wsj_1536.v4_gold_conll-2-10-11,location.city,location,3,4
3942,./nw/wsj/15/wsj_1536.v4_gold_conll-2-12-13,location,location,4,4
3943,./nw/wsj/15/wsj_1536.v4_gold_conll-2-12-13,location.country,location,4,4
3944,./nw/wsj/15/wsj_1536.v4_gold_conll-2-5-8,organization,organization,4,4
3945,./nw/wsj/15/wsj_1536.v4_gold_conll-2-5-8,organization.company,organization,4,4
3946,./nw/wsj/15/wsj_1536.v4_gold_conll-3-19-20,location,location,3,4
3947,./nw/wsj/15/wsj_1536.v4_gold_conll-3-19-20,location.city,location,3,4
3948,./nw/wsj/15/wsj_1536.v4_gold_conll-3-21-22,location,location,3,4
3949,./nw/wsj/15/wsj_1536.v4_gold_conll-3-24-25,location,location,3,4
3950,./nw/wsj/15/wsj_1536.v4_gold_conll-3-24-25,location.city,location,3,4
3951,./nw/wsj/15/wsj_1536.v4_gold_conll-3-26-27,location,location,3,4
3952,./nw/wsj/15/wsj_1536.v4_gold_conll-3-37-39,location,location,3,4
3953,./nw/wsj/15/wsj_1536.v4_gold_conll-3-37-39,location.city,location,3,4
3954,./nw/wsj/15/wsj_1536.v4_gold_conll-3-4-5,time,time,3,4
3955,./nw/wsj/15/wsj_1536.v4_gold_conll-3-40-41,location,location,3,4
3956,./nw/wsj/15/wsj_1536.v4_gold_conll-3-7-10,finance.currency,finance.currency,3,4
3957,./nw/wsj/15/wsj_1537.v4_gold_conll-0-0-3,organization,organization,4,4
3958,./nw/wsj/15/wsj_1537.v4_gold_conll-0-0-3,organization.company,organization,4,4
3959,./nw/wsj/15/wsj_1537.v4_gold_conll-0-4-7,person,person,4,4
3960,./nw/wsj/15/wsj_1537.v4_gold_conll-1-2-6,person,person,4,4
3961,./nw/wsj/15/wsj_1537.v4_gold_conll-2-1-2,person,person,3,4
3962,./nw/wsj/15/wsj_1537.v4_gold_conll-2-16-20,organization,organization,4,4
3963,./nw/wsj/15/wsj_1537.v4_gold_conll-2-16-20,organization.company,organization,4,4
3964,./nw/wsj/15/wsj_1537.v4_gold_conll-2-26-31,organization,organization,4,4
3965,./nw/wsj/15/wsj_1537.v4_gold_conll-2-26-31,organization.company,organization,4,4
3966,./nw/wsj/15/wsj_1537.v4_gold_conll-3-0-2,person,person,4,4
3967,./nw/wsj/15/wsj_1537.v4_gold_conll-3-15-20,organization,organization,4,4
3968,./nw/wsj/15/wsj_1537.v4_gold_conll-3-15-20,organization.company,organization,4,4
3969,./nw/wsj/15/wsj_1537.v4_gold_conll-4-1-2,person,person,4,4
3970,./nw/wsj/15/wsj_1537.v4_gold_conll-4-11-16,organization,organization,4,4
3971,./nw/wsj/15/wsj_1537.v4_gold_conll-4-11-16,organization.company,organization,4,4
3972,./nw/wsj/15/wsj_1537.v4_gold_conll-4-18-19,location,location,4,4
3973,./nw/wsj/15/wsj_1537.v4_gold_conll-4-18-19,location.city,location,4,4
3974,./nw/wsj/15/wsj_1537.v4_gold_conll-4-21-22,time,time,4,4
3975,./nw/wsj/15/wsj_1537.v4_gold_conll-4-24-26,organization,organization,3,4
3976,./nw/wsj/15/wsj_1537.v4_gold_conll-4-24-26,organization.company,organization,3,4
3977,./nw/wsj/15/wsj_1537.v4_gold_conll-4-32-35,organization,organization,4,4
3978,./nw/wsj/15/wsj_1537.v4_gold_conll-4-32-35,organization.company,organization,4,4
3979,./nw/wsj/15/wsj_1537.v4_gold_conll-5-11-13,organization,organization,4,4
3980,./nw/wsj/15/wsj_1537.v4_gold_conll-5-11-13,organization.company,organization,4,4
3981,./nw/wsj/15/wsj_1537.v4_gold_conll-5-6-8,organization,organization,4,4
3982,./nw/wsj/15/wsj_1537.v4_gold_conll-5-6-8,organization.company,organization,4,4
3983,./nw/wsj/15/wsj_1542.v4_gold_conll-0-0-5,government_agency,organization,5,5
3984,./nw/wsj/15/wsj_1542.v4_gold_conll-0-0-5,organization,organization,5,5
3985,./nw/wsj/15/wsj_1542.v4_gold_conll-0-21-23,organization,organization,5,5
3986,./nw/wsj/15/wsj_1542.v4_gold_conll-0-21-23,organization.company,organization,5,5
3987,./nw/wsj/15/wsj_1542.v4_gold_conll-0-25-26,location,location,5,5
3988,./nw/wsj/15/wsj_1542.v4_gold_conll-0-25-26,location.city,location,4,5
3989,./nw/wsj/15/wsj_1542.v4_gold_conll-0-27-28,location,location,5,5
3990,./nw/wsj/15/wsj_1542.v4_gold_conll-0-6-10,organization,organization,5,5
3991,./nw/wsj/15/wsj_1542.v4_gold_conll-0-6-10,organization.company,organization,5,5
3992,./nw/wsj/15/wsj_1542.v4_gold_conll-1-0-1,organization,organization,5,5
3993,./nw/wsj/15/wsj_1542.v4_gold_conll-1-0-1,organization.company,organization,4,5
3994,./nw/wsj/15/wsj_1542.v4_gold_conll-1-5-7,time,time,5,5
3995,./nw/wsj/15/wsj_1542.v4_gold_conll-2-1-2,government_agency,organization,5,5
3996,./nw/wsj/15/wsj_1542.v4_gold_conll-2-1-2,organization,organization,5,5
3997,./nw/wsj/15/wsj_1542.v4_gold_conll-2-34-35,government_agency,organization,5,5
3998,./nw/wsj/15/wsj_1542.v4_gold_conll-2-34-35,organization,organization,5,5
3999,./nw/wsj/15/wsj_1542.v4_gold_conll-2-6-7,organization,organization,5,5
4000,./nw/wsj/15/wsj_1542.v4_gold_conll-2-6-7,organization.company,organization,5,5
4001,./nw/wsj/15/wsj_1542.v4_gold_conll-3-0-3,organization,organization,5,5
4002,./nw/wsj/15/wsj_1542.v4_gold_conll-3-0-3,organization.company,organization,5,5
4003,./nw/wsj/15/wsj_1542.v4_gold_conll-3-37-38,government_agency,organization,5,5
4004,./nw/wsj/15/wsj_1542.v4_gold_conll-3-37-38,organization,organization,5,5
4005,./nw/wsj/15/wsj_1542.v4_gold_conll-3-6-8,location,location,5,5
4006,./nw/wsj/15/wsj_1542.v4_gold_conll-4-10-11,government_agency,organization,5,5
4007,./nw/wsj/15/wsj_1542.v4_gold_conll-4-10-11,organization,organization,5,5
4008,./nw/wsj/15/wsj_1542.v4_gold_conll-5-1-2,government_agency,organization,5,5
4009,./nw/wsj/15/wsj_1542.v4_gold_conll-5-1-2,organization,organization,5,5
4010,./nw/wsj/15/wsj_1542.v4_gold_conll-6-0-2,time,time,5,5
4011,./nw/wsj/15/wsj_1542.v4_gold_conll-6-17-18,organization,organization,5,5
4012,./nw/wsj/15/wsj_1542.v4_gold_conll-6-17-18,organization.company,organization,5,5
4013,./nw/wsj/15/wsj_1542.v4_gold_conll-6-3-6,organization,organization,5,5
4014,./nw/wsj/15/wsj_1542.v4_gold_conll-6-3-6,organization.company,organization,5,5
4015,./nw/wsj/15/wsj_1542.v4_gold_conll-7-16-17,government_agency,organization,5,5
4016,./nw/wsj/15/wsj_1542.v4_gold_conll-7-16-17,organization,organization,5,5
4017,./nw/wsj/15/wsj_1542.v4_gold_conll-7-4-5,organization,organization,5,5
4018,./nw/wsj/15/wsj_1542.v4_gold_conll-7-4-5,organization.company,organization,5,5
4019,./nw/wsj/15/wsj_1542.v4_gold_conll-8-1-5,finance.stock_exchange,organization,5,5
4020,./nw/wsj/15/wsj_1542.v4_gold_conll-8-1-5,organization,organization,5,5
4021,./nw/wsj/15/wsj_1542.v4_gold_conll-8-12-14,finance.currency,finance.currency,5,5
4022,./nw/wsj/15/wsj_1542.v4_gold_conll-8-16-17,finance.currency,finance.currency,5,5
4023,./nw/wsj/15/wsj_1542.v4_gold_conll-8-18-19,time,time,5,5
4024,./nw/wsj/15/wsj_1542.v4_gold_conll-8-8-11,organization,organization,5,5
4025,./nw/wsj/15/wsj_1542.v4_gold_conll-8-8-11,organization.company,organization,5,5
4026,./nw/wsj/15/wsj_1544.v4_gold_conll-0-13-14,location,location,4,4
4027,./nw/wsj/15/wsj_1544.v4_gold_conll-0-13-14,location.city,location,4,4
4028,./nw/wsj/15/wsj_1544.v4_gold_conll-0-2-4,organization,organization,4,4
4029,./nw/wsj/15/wsj_1544.v4_gold_conll-0-2-4,organization.company,organization,4,4
4030,./nw/wsj/15/wsj_1544.v4_gold_conll-1-17-19,person,person,4,4
4031,./nw/wsj/15/wsj_1544.v4_gold_conll-1-2-3,location,location,4,4
4032,./nw/wsj/15/wsj_1544.v4_gold_conll-1-2-3,location.country,location,4,4
4033,./nw/wsj/15/wsj_1544.v4_gold_conll-1-26-28,person,person,4,4
4034,./nw/wsj/15/wsj_1544.v4_gold_conll-1-29-31,person,person,3,4
4035,./nw/wsj/15/wsj_1544.v4_gold_conll-1-37-38,organization,organization,4,4
4036,./nw/wsj/15/wsj_1544.v4_gold_conll-1-37-38,organization.company,organization,4,4
4037,./nw/wsj/15/wsj_1544.v4_gold_conll-1-6-7,location,location,4,4
4038,./nw/wsj/15/wsj_1544.v4_gold_conll-1-6-7,location.city,location,4,4
4039,./nw/wsj/15/wsj_1544.v4_gold_conll-1-8-10,person,person,4,4
4040,./nw/wsj/15/wsj_1544.v4_gold_conll-2-0-3,time,time,3,4
4041,./nw/wsj/15/wsj_1544.v4_gold_conll-2-30-34,finance.currency,finance.currency,4,4
4042,./nw/wsj/15/wsj_1544.v4_gold_conll-2-4-5,organization,organization,3,4
4043,./nw/wsj/15/wsj_1544.v4_gold_conll-2-4-5,organization.company,organization,3,4
4044,./nw/wsj/15/wsj_1544.v4_gold_conll-3-0-1,organization,organization,4,4
4045,./nw/wsj/15/wsj_1544.v4_gold_conll-3-0-1,organization.company,organization,4,4
4046,./nw/wsj/15/wsj_1544.v4_gold_conll-3-13-14,location,location,4,4
4047,./nw/wsj/15/wsj_1544.v4_gold_conll-3-13-14,location.country,location,4,4
4048,./nw/wsj/15/wsj_1544.v4_gold_conll-3-5-8,time,time,3,4
4049,./nw/wsj/15/wsj_1544.v4_gold_conll-3-9-12,organization,organization,4,4
4050,./nw/wsj/15/wsj_1544.v4_gold_conll-3-9-12,organization.company,organization,4,4
4051,./nw/wsj/15/wsj_1545.v4_gold_conll-1-10-12,organization,organization,4,4
4052,./nw/wsj/15/wsj_1545.v4_gold_conll-1-10-12,organization.company,organization,3,4
4053,./nw/wsj/15/wsj_1545.v4_gold_conll-1-17-18,time,time,3,4
4054,./nw/wsj/15/wsj_1545.v4_gold_conll-1-26-27,location,location,4,4
4055,./nw/wsj/15/wsj_1545.v4_gold_conll-1-26-27,location.country,location,4,4
4056,./nw/wsj/15/wsj_1545.v4_gold_conll-1-7-10,organization,organization,4,4
4057,./nw/wsj/15/wsj_1545.v4_gold_conll-1-7-10,organization.company,organization,4,4
4058,./nw/wsj/15/wsj_1545.v4_gold_conll-2-16-17,time,time,3,4
4059,./nw/wsj/15/wsj_1545.v4_gold_conll-4-29-33,time,time,3,4
4060,./nw/wsj/15/wsj_1545.v4_gold_conll-4-4-8,time,time,3,4
4061,./nw/wsj/15/wsj_1551.v4_gold_conll-0-0-4,organization,organization,4,4
4062,./nw/wsj/15/wsj_1551.v4_gold_conll-0-0-4,organization.company,organization,3,4
4063,./nw/wsj/15/wsj_1551.v4_gold_conll-0-11-12,time,time,4,4
4064,./nw/wsj/15/wsj_1551.v4_gold_conll-1-6-8,time,time,4,4
4065,./nw/wsj/15/wsj_1551.v4_gold_conll-10-12-13,location,location,4,4
4066,./nw/wsj/15/wsj_1551.v4_gold_conll-10-12-13,location.city,location,4,4
4067,./nw/wsj/15/wsj_1551.v4_gold_conll-10-17-18,location,location,4,4
4068,./nw/wsj/15/wsj_1551.v4_gold_conll-10-17-18,location.country,location,4,4
4069,./nw/wsj/15/wsj_1551.v4_gold_conll-10-19-20,location,location,4,4
4070,./nw/wsj/15/wsj_1551.v4_gold_conll-10-19-20,location.country,location,3,4
4071,./nw/wsj/15/wsj_1551.v4_gold_conll-11-12-14,location,location,4,4
4072,./nw/wsj/15/wsj_1551.v4_gold_conll-11-18-19,location,location,4,4
4073,./nw/wsj/15/wsj_1551.v4_gold_conll-11-18-19,location.city,location,3,4
4074,./nw/wsj/15/wsj_1551.v4_gold_conll-11-20-21,location,location,4,4
4075,./nw/wsj/15/wsj_1551.v4_gold_conll-11-20-21,location.city,location,3,4
4076,./nw/wsj/15/wsj_1551.v4_gold_conll-12-11-13,location,location,4,4
4077,./nw/wsj/15/wsj_1551.v4_gold_conll-12-11-13,location.city,location,3,4
4078,./nw/wsj/15/wsj_1551.v4_gold_conll-13-0-2,organization,organization,3,4
4079,./nw/wsj/15/wsj_1551.v4_gold_conll-14-5-7,organization,organization,4,4
4080,./nw/wsj/15/wsj_1551.v4_gold_conll-3-20-21,time,time,4,4
4081,./nw/wsj/15/wsj_1551.v4_gold_conll-4-14-17,person,person,4,4
4082,./nw/wsj/15/wsj_1551.v4_gold_conll-4-20-22,organization,organization,4,4
4083,./nw/wsj/15/wsj_1551.v4_gold_conll-4-5-7,time,time,4,4
4084,./nw/wsj/15/wsj_1551.v4_gold_conll-7-10-11,location,location,3,4
4085,./nw/wsj/15/wsj_1551.v4_gold_conll-7-6-7,location,location,3,4
4086,./nw/wsj/15/wsj_1551.v4_gold_conll-9-19-20,finance.currency,finance.currency,4,4
4087,./nw/wsj/15/wsj_1553.v4_gold_conll-0-0-2,organization,organization,4,4
4088,./nw/wsj/15/wsj_1553.v4_gold_conll-0-0-2,organization.company,organization,4,4
4089,./nw/wsj/15/wsj_1553.v4_gold_conll-0-12-17,organization,organization,4,4
4090,./nw/wsj/15/wsj_1553.v4_gold_conll-0-12-17,organization.company,organization,4,4
4091,./nw/wsj/15/wsj_1553.v4_gold_conll-0-18-21,finance.currency,finance.currency,4,4
4092,./nw/wsj/15/wsj_1553.v4_gold_conll-0-24-27,finance.currency,finance.currency,4,4
4093,./nw/wsj/15/wsj_1553.v4_gold_conll-0-4-7,organization,organization,4,4
4094,./nw/wsj/15/wsj_1553.v4_gold_conll-0-4-7,organization.company,organization,4,4
4095,./nw/wsj/15/wsj_1553.v4_gold_conll-1-0-4,organization,organization,4,4
4096,./nw/wsj/15/wsj_1553.v4_gold_conll-1-0-4,organization.company,organization,4,4
4097,./nw/wsj/15/wsj_1553.v4_gold_conll-1-12-15,finance.currency,finance.currency,4,4
4098,./nw/wsj/15/wsj_1553.v4_gold_conll-1-18-22,finance.currency,finance.currency,4,4
4099,./nw/wsj/15/wsj_1553.v4_gold_conll-1-22-24,time,time,3,4
4100,./nw/wsj/15/wsj_1553.v4_gold_conll-1-5-7,location,location,4,4
4101,./nw/wsj/15/wsj_1553.v4_gold_conll-1-5-7,location.city,location,4,4
4102,./nw/wsj/15/wsj_1553.v4_gold_conll-2-16-18,location,location,4,4
4103,./nw/wsj/15/wsj_1553.v4_gold_conll-3-14-16,location,location,4,4
4104,./nw/wsj/15/wsj_1553.v4_gold_conll-4-3-4,organization,organization,3,4
4105,./nw/wsj/15/wsj_1553.v4_gold_conll-4-3-4,organization.company,organization,3,4
4106,./nw/wsj/15/wsj_1555.v4_gold_conll-0-0-4,organization,organization,4,4
4107,./nw/wsj/15/wsj_1555.v4_gold_conll-0-0-4,organization.company,organization,4,4
4108,./nw/wsj/15/wsj_1555.v4_gold_conll-0-6-7,time,time,4,4
4109,./nw/wsj/15/wsj_1555.v4_gold_conll-1-1-3,software,product,3,4
4110,./nw/wsj/15/wsj_1555.v4_gold_conll-10-10-11,organization,organization,4,4
4111,./nw/wsj/15/wsj_1555.v4_gold_conll-10-10-11,organization.company,organization,4,4
4112,./nw/wsj/15/wsj_1555.v4_gold_conll-10-17-20,organization,organization,4,4
4113,./nw/wsj/15/wsj_1555.v4_gold_conll-10-17-20,organization.company,organization,4,4
4114,./nw/wsj/15/wsj_1555.v4_gold_conll-10-21-22,location,location,4,4
4115,./nw/wsj/15/wsj_1555.v4_gold_conll-10-23-24,location,location,4,4
4116,./nw/wsj/15/wsj_1555.v4_gold_conll-10-6-9,organization,organization,4,4
4117,./nw/wsj/15/wsj_1555.v4_gold_conll-10-6-9,organization.company,organization,4,4
4118,./nw/wsj/15/wsj_1555.v4_gold_conll-11-0-3,organization,organization,4,4
4119,./nw/wsj/15/wsj_1555.v4_gold_conll-11-0-3,organization.company,organization,4,4
4120,./nw/wsj/15/wsj_1555.v4_gold_conll-11-14-17,organization,organization,4,4
4121,./nw/wsj/15/wsj_1555.v4_gold_conll-11-14-17,organization.company,organization,4,4
4122,./nw/wsj/15/wsj_1555.v4_gold_conll-11-18-21,organization,organization,4,4
4123,./nw/wsj/15/wsj_1555.v4_gold_conll-11-18-21,organization.company,organization,4,4
4124,./nw/wsj/15/wsj_1555.v4_gold_conll-11-8-11,time,time,4,4
4125,./nw/wsj/15/wsj_1555.v4_gold_conll-12-0-3,software,product,3,4
